ID,Apartment_renovation,Windows,Quantity_of_rooms,Distance_min,Area_sm,Cost_per_month,Is_included_utility_charges,Lease_term,Elevator_total,With_children,With_pets,WashingRoom_total,Loggia_and_Balcony,Price_per_square_meter
274764661,Косметический,На улицу и двор,1.0,9.0,24.0,25000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1041.67
274646322,Евроремонт,Нет информации,1.0,9.0,38.2,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1047.12
274525682,Косметический,Во двор,3.0,9.0,80.0,44000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,3.0,550.0
274902120,Косметический,На улицу,1.0,9.0,39.7,22000.0,1,Срок аренды - Длительный,3.0,1.0,0.0,1.0,1.0,554.16
190000855,Косметический,Во двор,1.0,9.0,39.0,25000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,641.03
255223255,Косметический,Во двор,2.0,30.0,43.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,651.16
274945796,Косметический,На улицу,2.0,30.0,45.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,622.22
274904234,Косметический,Во двор,2.0,40.0,56.0,28000.0,1,Срок аренды - На несколько месяцев,3.0,1.0,1.0,1.0,1.0,500.0
274463225,Косметический,Нет информации,1.0,9.0,41.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,731.71
267568984,Евроремонт,Во двор,1.0,9.0,41.0,32000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,780.49
271483277,Евроремонт,Нет информации,1.0,9.0,27.0,33000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1222.22
272452323,Косметический,Во двор,2.0,9.0,54.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,648.15
274662683,Евроремонт,На улицу,1.0,9.0,38.2,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,916.23
274903190,Евроремонт,На улицу и двор,2.0,9.0,58.0,50000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,862.07
272433690,Евроремонт,На улицу и двор,3.0,9.0,77.0,50000.0,1,Срок аренды - Длительный,3.0,0.0,0.0,1.0,1.0,649.35
260420717,Дизайнерский,На улицу и двор,3.0,40.0,79.0,55000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,2.0,696.2
274803271,Косметический,Нет информации,1.0,9.0,38.0,20000.0,1,Срок аренды - Длительный,2.0,0.0,1.0,1.0,1.0,526.32
274499675,Косметический,Во двор,1.0,9.0,38.0,23000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,605.26
270466649,Косметический,Нет информации,1.0,9.0,38.9,27000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,2.0,694.09
268499326,Косметический,Нет информации,1.0,9.0,42.0,28000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,666.67
274990162,Косметический,Нет информации,2.0,34.0,52.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,576.92
274932457,Косметический,Нет информации,3.0,9.0,86.0,55000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,3.0,639.53
274700474,Евроремонт,На улицу и двор,2.0,20.0,65.6,52600.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,801.83
274658536,Евроремонт,Во двор,2.0,5.0,40.0,50000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1250.0
274775941,Евроремонт,Нет информации,1.0,5.0,47.0,62000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1319.15
272495962,Косметический,Во двор,2.0,19.0,44.0,41000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,931.82
274314850,Дизайнерский,Во двор,2.0,7.0,46.0,75000.0,1,Срок аренды - Длительный,6.0,0.0,0.0,1.0,1.0,1630.43
274100979,Евроремонт,На улицу и двор,3.0,6.0,71.0,90000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,2.0,1.0,1267.61
272150296,Косметический,Нет информации,2.0,9.0,45.0,42000.0,0,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,933.33
271977735,Дизайнерский,На улицу,2.0,7.0,44.0,60000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,1363.64
274946546,Евроремонт,Во двор,2.0,5.0,50.0,75000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1500.0
274302973,Косметический,На улицу,3.0,5.0,71.0,90000.0,0,Срок аренды - На несколько месяцев,4.0,1.0,0.0,2.0,1.0,1267.61
274875441,Евроремонт,Во двор,1.0,23.0,13.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,2307.69
270416283,Косметический,Во двор,2.0,9.0,45.0,48000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1066.67
274881403,Евроремонт,Во двор,3.0,7.0,50.8,60000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1181.1
274736266,Дизайнерский,Нет информации,2.0,5.0,45.0,60000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1333.33
273780072,Дизайнерский,На улицу и двор,4.0,7.0,98.0,115000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,2.0,1.0,1173.47
250003743,Косметический,Во двор,2.0,8.0,43.0,44000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1023.26
274039580,Без ремонта,Во двор,1.0,22.0,33.0,26000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,787.88
266029609,Косметический,Нет информации,1.0,36.0,14.0,30000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,2142.86
274927872,Косметический,Во двор,2.0,11.0,45.0,36000.0,1,Срок аренды - На несколько месяцев,2.0,1.0,1.0,1.0,1.0,800.0
274846309,Косметический,Нет информации,1.0,7.0,27.0,45000.0,1,Срок аренды - Длительный,2.0,0.0,1.0,1.0,1.0,1666.67
274039303,Евроремонт,Во двор,2.0,20.0,50.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,900.0
274431652,Евроремонт,Во двор,2.0,9.0,36.0,47000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1305.56
274345458,Евроремонт,Во двор,2.0,8.0,46.0,55000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0,1195.65
273684905,Дизайнерский,Во двор,2.0,5.0,46.0,57000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1239.13
274157165,Косметический,На улицу,1.0,5.0,26.0,60000.0,1,Срок аренды - На несколько месяцев,3.0,0.0,0.0,1.0,1.0,2307.69
274846847,Дизайнерский,Во двор,1.0,7.0,43.0,65000.0,1,Срок аренды - Длительный,1.0,0.0,1.0,1.0,1.0,1511.63
271930855,Евроремонт,На улицу,2.0,6.0,41.0,65000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1585.37
271080479,Евроремонт,Нет информации,2.0,5.0,41.0,69000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1682.93
272471713,Евроремонт,Во двор,2.0,5.0,50.0,70000.0,1,Срок аренды - Длительный,4.0,1.0,0.0,1.0,1.0,1400.0
273897332,Косметический,На улицу и двор,3.0,6.0,71.0,90000.0,1,Срок аренды - На несколько месяцев,1.0,1.0,0.0,2.0,1.0,1267.61
273859144,Евроремонт,Во двор,2.0,5.0,113.7,100000.0,1,Срок аренды - Длительный,6.0,1.0,0.0,2.0,2.0,879.51
271651387,Евроремонт,На улицу,2.0,6.0,71.0,80000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,1.0,1.0,1126.76
268737094,Евроремонт,На улицу и двор,2.0,9.0,70.0,80000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,2.0,1.0,1142.86
274985506,Дизайнерский,На улицу,2.0,5.0,66.2,84000.0,1,Срок аренды - Длительный,1.0,0.0,0.0,1.0,1.0,1268.88
274044603,Косметический,На улицу и двор,2.0,4.0,45.0,32000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,711.11
274444111,Дизайнерский,На улицу,1.0,7.0,42.0,50000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,1190.48
274297907,Дизайнерский,Во двор,2.0,6.0,43.0,65000.0,1,Срок аренды - Длительный,4.0,1.0,1.0,1.0,1.0,1511.63
270106957,Дизайнерский,На улицу и двор,2.0,6.0,45.0,70000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1555.56
272389613,Евроремонт,Во двор,2.0,5.0,50.0,70000.0,1,Срок аренды - Длительный,4.0,0.0,0.0,1.0,1.0,1400.0
274975499,Косметический,Во двор,1.0,10.0,31.0,27000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,870.97
274395608,Косметический,На улицу и двор,3.0,9.0,54.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,3.0,555.56
273851187,Косметический,На улицу и двор,1.0,9.0,35.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,857.14
274867839,Евроремонт,Во двор,1.0,5.0,36.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1111.11
274657082,Евроремонт,Нет информации,1.0,11.0,36.0,42000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1166.67
244004430,Евроремонт,Нет информации,1.0,5.0,41.0,57000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1390.24
273980148,Евроремонт,Нет информации,1.0,6.0,50.0,59000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,3.0,1.0,1180.0
266050550,Дизайнерский,Во двор,1.0,7.0,48.0,95000.0,1,Срок аренды - Длительный,4.0,0.0,1.0,1.0,1.0,1979.17
274259876,Косметический,Нет информации,1.0,9.0,14.0,20000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1428.57
274785664,Косметический,Во двор,1.0,33.0,38.0,25000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,657.89
271166699,Косметический,Во двор,1.0,13.0,33.0,28000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,848.48
235819981,Косметический,Во двор,1.0,7.0,35.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,857.14
274106940,Косметический,Нет информации,1.0,9.0,38.3,30000.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,783.29
274667602,Косметический,Во двор,1.0,7.0,34.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,882.35
240248220,Косметический,Нет информации,1.0,4.0,38.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,789.47
274897465,Косметический,Во двор,1.0,10.0,34.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,882.35
273852819,Косметический,Нет информации,1.0,16.0,36.0,30000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,833.33
274566342,Косметический,Во двор,2.0,4.0,40.0,30000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,750.0
274107245,Косметический,Нет информации,1.0,5.0,36.0,32900.0,0,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,913.89
274803141,Дизайнерский,Нет информации,1.0,9.0,15.0,34000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,2266.67
272045866,Косметический,Во двор,1.0,15.0,32.0,35000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1093.75
273987026,Дизайнерский,Во двор,1.0,5.0,23.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,1521.74
273666004,Косметический,Во двор,2.0,9.0,42.0,35000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,833.33
274663580,Косметический,Во двор,2.0,26.0,44.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,795.45
274187003,Косметический,Нет информации,1.0,16.0,35.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1000.0
274776123,Косметический,Нет информации,1.0,30.0,40.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,875.0
274734056,Косметический,Во двор,2.0,15.0,47.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,744.68
274101314,Косметический,Во двор,1.0,3.0,38.0,35000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,921.05
273237339,Евроремонт,Нет информации,1.0,5.0,31.0,38000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1225.81
273776975,Евроремонт,Нет информации,2.0,20.0,56.0,40000.0,0,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,714.29
274614023,Евроремонт,Во двор,1.0,8.0,33.0,40000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1212.12
272974086,Косметический,Во двор,2.0,15.0,48.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,833.33
274518509,Косметический,Во двор,2.0,15.0,45.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,1.0,888.89
274836060,Евроремонт,Во двор,1.0,2.0,25.0,40000.0,1,Срок аренды - Длительный,3.0,1.0,1.0,1.0,1.0,1600.0
274089336,Косметический,Нет информации,2.0,5.0,45.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,0.0,1.0,1.0,888.89
274897735,Косметический,Во двор,2.0,15.0,44.0,40000.0,1,Срок аренды - Длительный,1.0,1.0,1.0,1.0,2.0,909.09
268229926,Дизайнерский,Во двор,1.0,17.0,33.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1212.12
274714938,Евроремонт,Во двор,2.0,3.0,55.0,40000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,727.27
215545795,Евроремонт,Во двор,2.0,5.0,55.0,42000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,763.64
274707780,Косметический,Нет информации,2.0,15.0,40.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,1.0,1.0,1.0,1125.0
274438945,Косметический,Во двор,2.0,14.0,45.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1000.0
274665813,Евроремонт,Нет информации,2.0,11.0,41.0,45000.0,1,Срок аренды - Длительный,2.0,1.0,0.0,1.0,1.0,1097.56
273757556,Евроремонт,Во двор,2.0,14.0,40.0,45000.0,1,Срок аренды - Длительный,2.0,0.0,0.0,1.0,1.0,1125.0
273814373,Евроремонт,Нет информации,2.0,14.0,40.0,45000.0,0,Срок аренды - На несколько месяцев,2.0,1.0,0.0,1.0,1.0,1125.0
